reviewerID,asin,predictRating,T_v,overall,reviewText,filteredReview
A17R7H005QCW8O,B000VZV70Q,1,1,5,"...its so f**king good that it ruined all other music for me. Three months and searching, and I've yet to find an album that can meet and exceed TSL's say it like you mean it. I hate you kenny...

I. Up and Go...Opener track, very catchy very good 5/5

II. Given the chance...Another amazing track, about life on the road 5/5

III. Leaving...Insanely good, second single 10/5

IV. The Best Of Me...First single, very catchy...5/5

V. A goodnights sleep...Emo-ish, and awesome...5/5

VI. Almost There, Going Nowhere...good 4/5

VII. Cheek to Cheek...A bit different from the rest, but still amazing 4/5

VIII. Hello Houston...I'm not even gunna go there 1,000,000/5

IV. Decisions, Decisions...Amazing 5/5

V. Saddest Girl Story...Awesome, and really catchy 5/5

VI. Left Coast Envy...Song about life in cali, can't beat that 5/5

VII. The Drama Summer...An acoustic track, which any modern pop-punk album needs 4/5

VIII. This ride...Closer, good song 5/5","... its so f**king good that it ruined all other music for me .. Three months and searching , and I 've yet to find an album that can meet and exceed TSL 's say it like you mean it .. I hate you kenny ... 

 I.. Up and Go ... Opener track , very catchy very good 5/5 

 II .. Given the chance ... Another amazing track , about life on the road 5/5 

 III .. Leaving ... Insanely good , second single 10/5 

 IV .. The Best Of Me ... First single , very catchy ... 5/5 

 V. A goodnights sleep ... Emo - ish , and awesome ... 5/5 

 VI .. Almost There , Going Nowhere ... good 4/5 

 VII .. A bit different from the rest , but still amazing 4/5 

 VIII .. Hello Houston ... I'm not even gunna go there 1,000,000/5 

 IV .. Amazing 5/5 

 V. Saddest Girl Story ... Awesome , and really catchy 5/5 

 VI .. Left Coast Envy ... Song about life in cali , ca n't beat that 5/5 

 VII .. An acoustic track , which any modern pop - punk album needs 4/5 

 VIII .. Closer , good song 5/5"
A36EDWL4F3AASU,B000VZV6NE,-1,-1,3,"I have always been lukewarm as far as liking Petty's music. Yeah, I own the Greatest Hits album and yeah I think it's pretty good. Were there more deserving acts that should've been inducted in the travesty known as the RockNRoll Hall Of Shame?? Yeah, definitely. Anyway, i think this song is so-so. It is obviously about LSD trip ""Learning to fly, cos I aint got wings, comin down is the hardest thing"" Some classic a$$ lysergic lyrics 4 ya.","I have always been lukewarm as far as liking Petty 's music .. Yeah , I own the Greatest Hits album. yeah. I think it 's pretty good .. Were there more deserving acts that should 've been inducted in the travesty known as the RockNRoll Hall Of Shame ? ?. Yeah , definitely .. Anyway , i think this song is so - so .. It is obviously about LSD trip "" Learning to fly , cos I ai nt got wings , comin down is the hardest thing "" Some classic a$$ lysergic lyrics 4 ya ."
A2J6K00TXTZWJQ,B000VZV6NE,1,1,5,"What can I say about Tom Petty, I love his music! Of course, some I love more than others. This is one of my faves","What can I say about Tom Petty , I love his music !. Of course , some I love more than others ."
A13UPVEPGI0N5H,B000VZV6NE,1,1,5,One of Tom Petty and the Hearbreakers classic songs. Whats not to like and the price is great as well.,One of Tom Petty and the Hearbreakers classic songs .. What s not to like and the price is great as well .
A16ITYYOPBBP2R,B000VZV6NE,1,1,5,"Really don't like reviewing individual MP3 downloads. If you didn't already know that you enjoyed it, you wouldn't download it. Why do you need me to tell you its worth the download?","Really do n't like reviewing individual MP3 downloads .. If you did n't already know that you enjoyed it , you would n't download it .. Why do you need me to tell you its worth the download ?"
A1GQQI7KB9VM0C,B000VZV6NE,-1,1,5,"Petty, duh","Petty, duh"
A1UJ7FYE6002J1,B000VZV6NE,1,1,5,"Don't hear it much on radio , but  I  still love this song from the 80's and the video too .","Don't hear it much on radio , but  I  still love this song from the 80's and the video too ."
A4VVY86B2GC3Y,B000VZV6NE,1,1,4,Good tunes,Good tunes
AQOTLVP2V5W65,B000VZV6NE,1,1,5,good,good
A3UMOB2TP01BBH,B000VZV6NE,1,1,5,GOOD TUNES,GOOD TUNES
A2ZVA0S1SD7HDX,B000VZV6NE,1,1,5,One of my favorites,One of my favorites
A1MSO3EK95SVCF,B000VZV6NE,1,1,5,It wrecks grate and locks grate,It wrecks grate and locks grate
A3NJBQSY4TDYJ2,B000VZV6NE,1,1,5,Always enjoy Petty,Always enjoy Petty
A3W4D8XOGLWUN5,B000VZUIAQ,1,1,4,"Often, there are times a song can touch you simply from the heart. When it comes to Snow Patrol, they had struggled for years trying to make it happen in the underground scene. But, their breakthrough song, Chasing Cars from their album Eyes Open, was one of the most soulful songs released in 2006. I like this song because it simply comes straight from the heart, and is just a very simple song. I also hope they don't get classified as a one hit wonder either, the guys feel like they actually have something else up their sleeves soon.

Song: B 1/2+","Often , there are times a song can touch you simply from the heart .. When it comes to Snow Patrol , they had struggled for years trying to make it happen in the underground scene .. But , their breakthrough song , Chasing Cars from their album Eyes Open , was one of the most soulful songs released in 2006 .. I like this song because it simply comes straight from the heart , and is just a very simple song .. I also hope they do n't get classified as a one hit wonder either , the guys feel like they actually have something else up their sleeves soon ."
AMZVCTAVEJYNT,B000VZUIAQ,1,1,5,gift,gift
A1B1GP7RU43UL,B000VZUIAQ,1,1,5,Great song,Great song
ARXE433K93NH,B000VZUIAQ,1,1,5,Good laid back song,Good laid back song
ADHZ0ABZBBDFJ,B000VZUIAQ,1,1,5,Great song.,Great song.
A2AMKJZI7YZEWG,B000VZUIAQ,1,1,5,very meaningful song,very meaningful song
A30M5OGVWABAXD,B000VZUIAQ,1,1,5,Love this song,Love this song
A10ADY0N5QKCHQ,B000VZUIAQ,1,1,5,"Love this song, love the group.","Love this song, love the group."
A388BBBDNBU76A,B000VZUIAQ,1,1,5,Love this song but is somewhat sad,Love this song but is somewhat sad
A3MU6AB420INS8,B000VZUIAQ,1,1,5,"This is a favorite song of mine that I was turned on to via one of my favorite shows, Grey's Anatomy. I never really thought about owning it until after Patrick Dempsey left the show and I heard a lot of people (okay, women, lol) say they were so sad whenever they heard Chasing Cars now because it reminded them of ""Derek"". I had a little light bulb moment like, hey, I should hop on Amazon and buy that song! Sometimes I forget how easy it is these days to just own a song you really like. What can I say? I was born in the 70's! We had to buy everything on cassette tape or try to catch the song on the radio and press Record at the right time! Honestly, this is so much easier! And now I have this song and I'm very happy about it, SCORE!!","This is a favorite song of mine that I was turned on to via one of my favorite shows , Grey 's Anatomy .. I never really thought about owning it until after Patrick Dempsey left the show and I heard a lot of people ( okay , women , lol ) say they were so sad whenever they heard Chasing Cars now because it reminded them of "" Derek "" .. I had a little light bulb moment like , hey , I should hop on Amazon and buy that song !. Sometimes I forget how easy it is these days to just own a song you really like .. We had to buy everything on cassette tape or try to catch the song on the radio and press Record at the right time !. Honestly , this is so much easier !. And now I have this song and I 'm very happy about it , SCORE ! !"
AH1T3PLE8J7W,B000VZUIAQ,1,1,5,Great one! Love this song.,Great one !. Love this song .
A2D8KJXVSONAW1,B000VZUIAQ,1,1,5,my husband & i both like,my husband & i both like
AOUV9I3R3GR6V,B000VZUIAQ,1,1,5,"A simple, almost old-fashioned love song. Nice lyrics. Touching message.  Great sound In easy listening style.","A simple , almost old - fashioned love song .. Nice lyrics .. Great sound In easy listening style ."
A3PX53QADUY8JK,B000VZUIAQ,1,1,4,I like the song,I like the song
A2BJ41LNI1C8SV,B000VZUIAQ,1,1,5,This is the theme song on Grey's Anatomy and I just love it.,This is the theme song on Grey's Anatomy and I just love it.
A1O36GK0U01MLM,B000VZUIAQ,1,1,5,Great song.,Great song.
A3T7LJGAQG5C3W,B000VZUIAQ,1,1,5,Great song,Great song
A3GVOT9W6DN120,B000VZUIAQ,1,1,5,Good,Good
A3JIH8AAZLQQ4O,B000VZUIAQ,1,1,5,Top song,Top song
A10YBR8TO794IN,B000VZUIAQ,1,1,5,"The sound is not muffled. It's great to play, even over a speaker! I","The sound is not muffled .. It 's great to play , even over a speaker !"
A3CFZWOQ7ONYYB,B000VZUIAQ,1,1,4,great,great
A2H61R4EBZOOEV,B000VZUIAQ,1,1,5,Great Song...hear it on Grey's Anatomy and had to have it,Great Song...hear it on Grey's Anatomy and had to have it
A2H61R4EBZOOEV,B000VZUIAQ,1,1,5,I really like this song,I really like this song
A1BGOR13TRKLV8,B000VZUIAQ,-1,1,5,Lay here,Lay here
AJ4RIAWG3GQA8,B000VZUIAQ,1,1,5,love it,love it
A3H6X2WJSWZNIO,B000VZUIAQ,1,1,5,Haven't heard pf this group & was interested in listening to their songs & was impressed. Downloaded this song & listened to other songs they recorded also.,Have n't heard pf this group & was interested in listening to their songs & was impressed .. Downloaded this song & listened to other songs they recorded also .
AXND5887INISD,B000VZUIAQ,1,1,5,love this song!  wanted ever since i heard it on grey's anatomy.,love this song !. wanted ever since i heard it on grey 's anatomy .
A1XF5NVXUVGTZN,B000VZUIAQ,-1,1,5,,
A3PYQ6EULBFXOL,B000VZUIAQ,1,1,5,Moody and melancholy and meditative.,Moody and melancholy and meditative.
A16P000CBOHP4N,B000VZUIAQ,1,1,5,My fiance dedicated this to me...check it out.,My fiance dedicated this to me...check it out.
A2KGDH0818WBQB,B000VZUIAQ,1,1,5,Love it!,Love it!
A3KWAGK3T5FX0Q,B000VZX98O,1,1,5,"Classic 70's soul music that puts the move in your groove.  Heard it while attending my younger brother's 40th year high school reunion class of 1973 Cleveland, Ohio, John Adams (Rebels).  Had to have it.  Great stuff.","Classic 70 's soul music that puts the move in your groove .. Heard it while attending my younger brother 's 40th year high school reunion class of 1973 Cleveland , Ohio , John Adams ( Rebels ) .. Great stuff ."
ASZYG2JIX156M,B000VZX98O,1,1,5,"When you get by the silliness of the electronic voices, you hear a sexy, pleading voice that tells you that she has a band behind her and we want to play!!!  This song was made during the ""bass synthesizer"" era of dance/funk.  With the double bass line , tight and co-ordinated rhythm you find your head gently moving to the multi-layered beat as our songstress ""can tell that you want to boogie!!!""","When you get by the silliness of the electronic voices , you hear a sexy , pleading voice that tells you that she has a band behind her and we want to play ! ! !. With the double bass line , tight and co - ordinated rhythm you find your head gently moving to the multi - layered beat as our songstress "" can tell that you want to boogie ! ! ! """
A35PBET6ASHY7J,B000VZX98O,1,1,5,"I heard this song in mixed formation with one of Rhiannas songs and I just knew I had to have it. Wish I could get my hands on the remixed version I heard a few days ago. I do highly recommend this song if you appreciate good music and like to dance to upbeat music like this. Absolutely deserves a five star rating.  Love it, love it, love it.","I heard this song in mixed formation with one of Rhiannas songs and I just knew I had to have it .. Wish I could get my hands on the remixed version I heard a few days ago .. I do highly recommend this song if you appreciate good music and like to dance to upbeat music like this .. Absolutely deserves a five star rating .. Love it , love it , love it ."
AV1C7BE1AG99G,B000VZUIAQ,1,1,5,"The download process was easy.  This is ""our song"" and my wife likes when I actually know all of the words!","The download process was easy .. This is "" our song "" and my wife likes when I actually know all of the words !"
A1M8VAR3XFONBQ,B000VZUIAQ,1,1,5,"One of my favorite songs, liked the lyrics a lot! Really nice to listen to in the car during road trips.","One of my favorite songs , liked the lyrics a lot !. Really nice to listen to in the car during road trips ."
ATYYLHCE5JCY7,B000VZUIAQ,1,1,5,"I love this song. It's always nice to find the right person ""before we get too old"". I might already be there, but I still love the song.","I love this song .. It 's always nice to find the right person "" before we get too old "" .. I might already be there , but I still love the song ."
A3IE9HT3TAOOJ3,B000VZUIAQ,1,1,5,"Okay, so I don't get the lyrics but I try not to ""hear"" them too much ""Lets waste time, chasing cars, around our heads.."" Whaaaat? (minion immitation) Still really enjoyable song, music, sound, group. I like Snow Patrol. Maybe this is the Scottish group.  LoL","Okay , so I do n't get the lyrics. but I try not to "" hear "" them too much "" Lets waste time , chasing cars , around our heads .. "". Still really enjoyable song , music , sound , group .. I like Snow Patrol .. Maybe this is the Scottish group .. LoL"
